Atoll,island,atoll_official,indicator_full,value,sex_modifier,population_modifier,indicator,indicator2,value2,index
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Population density Resident Maldivian Population,712.4511204421165,NA,Resident Maldivians,Population density ,Population density ,712.4511204421165,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Median Age Resident Maldivians,30,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,30,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivians Population Both sexes,1145,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,1145,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),0,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),0,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Foreigners (%) (out of resident Population),6.070549630844955,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),6.070549630844955,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),97.75474956822107,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),97.75474956822107,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Dependency Ratio,71.40718562874252,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,71.40718562874252,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,52.99401197604791,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,52.99401197604791,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,18.41317365269461,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,18.41317365269461,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,407,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,407,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,354,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,354,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,197,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,197,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,668,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,668,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,115,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,115,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,274,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,274,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,123,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,123,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),35.54585152838428,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),35.54585152838428,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),30.91703056768559,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),30.91703056768559,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),17.20524017467249,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),17.20524017467249,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),58.34061135371179,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),58.34061135371179,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),10.043668122270741,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),10.043668122270741,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),23.93013100436681,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),23.93013100436681,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),10.74235807860262,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),10.74235807860262,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Area (in hectare),46.891993,NA,NA,Area (in hectare),Area (in hectare),46.891993,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Area (in sq km),0.46891993,NA,NA,Area (in sq km),Area (in sq km),0.46891993,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Population density Resident Maldivian Population,2441.781478556478,NA,Resident Maldivians,Population density ,Population density ,2441.781478556478,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Madaveli,Gaaf Dhaal Atoll,Median Age Resident Maldivians,30,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,30,"Madaveli, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivians Population Both sexes,542,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,542,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-3.863301916906462,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-3.863301916906462,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Foreigners (%) (out of resident Population),6.712564543889846,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),6.712564543889846,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),92.19858156028369,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),92.19858156028369,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Dependency Ratio,50.974930362116986,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,50.974930362116986,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,35.65459610027855,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,35.65459610027855,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,15.32033426183844,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,15.32033426183844,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,159,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,159,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,128,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,128,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,76,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,76,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,359,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,359,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,83,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,83,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,163,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,163,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,55,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,55,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),29.335793357933582,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),29.335793357933582,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),23.616236162361623,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),23.616236162361623,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),14.022140221402212,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),14.022140221402212,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),66.23616236162361,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),66.23616236162361,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),15.313653136531366,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),15.313653136531366,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),30.073800738007378,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),30.073800738007378,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),10.14760147601476,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),10.14760147601476,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Area (in hectare),45.587479,NA,NA,Area (in hectare),Area (in hectare),45.587479,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Area (in sq km),0.45587479000000003,NA,NA,Area (in sq km),Area (in sq km),0.45587479000000003,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Population density Resident Maldivian Population,1188.9229496546627,NA,Resident Maldivians,Population density ,Population density ,1188.9229496546627,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Nadallaa,Gaaf Dhaal Atoll,Median Age Resident Maldivians,30,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,30,"Nadallaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivians Population Both sexes,366,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,366,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-4.2501868842778325,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-4.2501868842778325,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Foreigners (%) (out of resident Population),15.081206496519723,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),15.081206496519723,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),117.85714285714286,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),117.85714285714286,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Dependency Ratio,71.83098591549296,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,71.83098591549296,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,39.436619718309856,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,39.436619718309856,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,32.3943661971831,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,32.3943661971831,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,97,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,97,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,84,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,84,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,42,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,42,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,213,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,213,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,44,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,44,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,95,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,95,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,69,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,69,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),26.50273224043716,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),26.50273224043716,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),22.950819672131146,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),22.950819672131146,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Rathafandhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),11.475409836065573,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),11.475409836065573,"Rathafandhoo, Huvadhu Atholhu Dhekunuburi"
