Atoll,island,atoll_official,indicator_full,value,sex_modifier,population_modifier,indicator,indicator2,value2
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),107.5,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),107.5
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Dependency Ratio,48.43517138599106,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,48.43517138599106
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,41.43070044709389,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,41.43070044709389
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,7.004470938897168,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,7.004470938897168
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,328,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,328
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,278,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,278
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,161,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,161
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,671,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,671
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,138,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,138
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,293,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,293
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,47,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,47
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),32.93172690763052,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),32.93172690763052
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),27.91164658634538,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),27.91164658634538
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),16.164658634538153,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),16.164658634538153
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),67.3694779116466,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),67.3694779116466
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),13.855421686746988,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),13.855421686746988
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),29.417670682730922,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),29.417670682730922
Th,Hirilandhoo,Thaa Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),4.718875502008032,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),4.718875502008032
Th,Hirilandhoo,Thaa Atoll,Area (in hectare),30.088315,NA,NA,Area (in hectare),Area (in hectare),30.088315
Th,Hirilandhoo,Thaa Atoll,Area (in sq km),0.30088315,NA,NA,Area (in sq km),Area (in sq km),0.30088315
Th,Hirilandhoo,Thaa Atoll,Population density Resident Maldivian Population,3310.2551605166327,NA,Resident Maldivians,Population density ,Population density ,3310.2551605166327
Th,Hirilandhoo,Thaa Atoll,Median Age Resident Maldivians,29,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,29
Th,Kadoodhoo,Thaa Atoll,Resident Maldivians Population Both sexes,383,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,383
Th,Kadoodhoo,Thaa Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),0.43219003181947363,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),0.43219003181947363
Th,Kadoodhoo,Thaa Atoll,Resident Foreigners (%) (out of resident Population),16.00877192982456,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),16.00877192982456
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),102.64550264550265,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),102.64550264550265
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Dependency Ratio,62.97872340425532,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,62.97872340425532
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,54.04255319148936,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,54.04255319148936
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,8.936170212765958,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,8.936170212765958
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,139,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,139
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,127,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,127
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,75,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,75
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,235,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,235
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,26,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,26
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,66,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,66
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,21,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,21
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),36.29242819843342,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),36.29242819843342
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),33.15926892950392,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),33.15926892950392
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),19.5822454308094,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),19.5822454308094
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),61.35770234986945,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),61.35770234986945
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),6.7885117493472595,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),6.7885117493472595
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),17.232375979112273,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),17.232375979112273
Th,Kadoodhoo,Thaa Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),5.483028720626632,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),5.483028720626632
Th,Kadoodhoo,Thaa Atoll,Area (in hectare),81.829777000000007,NA,NA,Area (in hectare),Area (in hectare),81.829777000000007
Th,Kadoodhoo,Thaa Atoll,Area (in sq km),0.81829777,NA,NA,Area (in sq km),Area (in sq km),0.81829777
Th,Kadoodhoo,Thaa Atoll,Population density Resident Maldivian Population,468.0447803248932,NA,Resident Maldivians,Population density ,Population density ,468.0447803248932
Th,Kadoodhoo,Thaa Atoll,Median Age Resident Maldivians,34,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,34
Th,Kibidhoo,Thaa Atoll,Resident Maldivians Population Both sexes,680,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,680
Th,Kibidhoo,Thaa Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-1.1761249932749052,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-1.1761249932749052
Th,Kibidhoo,Thaa Atoll,Resident Foreigners (%) (out of resident Population),4.895104895104895,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),4.895104895104895
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),96.53179190751445,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),96.53179190751445
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Dependency Ratio,70,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,70
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,56.49999999999999,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,56.49999999999999
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,13.5,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,13.5
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,266,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,266
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,226,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,226
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,142,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,142
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,400,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,400
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,59,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,59
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,116,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,116
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,54,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,54
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),39.11764705882353,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),39.11764705882353
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),33.23529411764706,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),33.23529411764706
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),20.88235294117647,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),20.88235294117647
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),58.82352941176471,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),58.82352941176471
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),8.676470588235293,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),8.676470588235293
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),17.058823529411764,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),17.058823529411764
Th,Kibidhoo,Thaa Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),7.941176470588235,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),7.941176470588235
Th,Kibidhoo,Thaa Atoll,Area (in hectare),38.175104,NA,NA,Area (in hectare),Area (in hectare),38.175104
Th,Kibidhoo,Thaa Atoll,Area (in sq km),0.38175104,NA,NA,Area (in sq km),Area (in sq km),0.38175104
Th,Kibidhoo,Thaa Atoll,Population density Resident Maldivian Population,1781.26561226919,NA,Resident Maldivians,Population density ,Population density ,1781.26561226919
Th,Kibidhoo,Thaa Atoll,Median Age Resident Maldivians,32,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,32
Th,Madifushi,Thaa Atoll,Resident Maldivians Population Both sexes,779,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,779
Th,Madifushi,Thaa Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),0.6259126479932592,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),0.6259126479932592
Th,Madifushi,Thaa Atoll,Resident Foreigners (%) (out of resident Population),9.207459207459207,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),9.207459207459207
Th,Madifushi,Thaa Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),78.6697247706422,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),78.6697247706422
Th,Madifushi,Thaa Atoll,Resident Maldivian Population 2022 Dependency Ratio,60.618556701030926,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,60.618556701030926
